,region,status_group_num
27861,Mtwara,0
27862,Kilimanjaro,0
27863,Ruvuma,1
27864,Mwanza,0
27865,Mara,1
27866,Dodoma,0
27867,Ruvuma,1
27868,Shinyanga,0
27869,Kagera,0
27870,Manyara,0
27871,Shinyanga,1
27872,Tabora,1
27873,Morogoro,0
27874,Morogoro,1
27875,Morogoro,0
27876,Mtwara,1
27877,Morogoro,1
27878,Kagera,1
27879,Mtwara,1
27880,Tanga,0
27881,Mara,0
27882,Rukwa,1
27883,Mbeya,1
27884,Rukwa,1
27885,Dar es Salaam,0
27886,Dodoma,1
27888,Mara,0
27889,Mtwara,1
27890,Mbeya,1
27891,Dodoma,1
27892,Kilimanjaro,1
27893,Shinyanga,0
27894,Kilimanjaro,0
27895,Shinyanga,0
27896,Shinyanga,0
27897,Kagera,1
27898,Kilimanjaro,0
27899,Mwanza,1
27900,Shinyanga,1
27901,Arusha,1
27902,Rukwa,1
27903,Shinyanga,1
27904,Iringa,0
27905,Pwani,1
27906,Mwanza,1
27907,Morogoro,0
27908,Mbeya,1
27909,Dodoma,1
27910,Iringa,0
27911,Pwani,1
27912,Kilimanjaro,1
27913,Kilimanjaro,1
27914,Kigoma,0
27915,Tabora,0
27916,Lindi,1
27917,Tanga,0
27918,Pwani,0
27919,Iringa,0
27920,Shinyanga,0
27921,Mwanza,1
27922,Iringa,0
27923,Iringa,0
27924,Kagera,1
27925,Mara,1
27926,Kilimanjaro,0
27927,Tanga,0
27928,Shinyanga,1
27929,Mbeya,1
27930,Kagera,0
27931,Kilimanjaro,1
27932,Kagera,0
27933,Kagera,1
27934,Morogoro,1
27935,Iringa,0
27936,Iringa,1
27937,Morogoro,0
27938,Kilimanjaro,0
27939,Iringa,0
27940,Dodoma,1
27941,Mwanza,1
27942,Singida,0
27943,Singida,1
27944,Mbeya,1
27945,Kigoma,0
27946,Mbeya,0
27947,Iringa,1
27948,Kilimanjaro,1
27949,Shinyanga,1
27950,Dodoma,0
27951,Tanga,1
27952,Kilimanjaro,1
27953,Tanga,1
27954,Morogoro,1
27955,Singida,0
27956,Iringa,0
27957,Pwani,0
27958,Pwani,0
27959,Mara,0
27960,Kigoma,0
27961,Mara,0
27962,Mara,1
27963,Iringa,0
27964,Iringa,0
27965,Mbeya,1
27966,Mara,1
27967,Ruvuma,1
27968,Kilimanjaro,0
27969,Mbeya,0
27970,Kilimanjaro,0
27971,Mara,0
27972,Kilimanjaro,0
27973,Iringa,0
27974,Arusha,0
27975,Iringa,0
27976,Kagera,0
27977,Shinyanga,0
27978,Shinyanga,1
27979,Singida,1
27980,Mwanza,0
27981,Morogoro,1
27982,Ruvuma,1
27984,Kigoma,1
27985,Tanga,1
27986,Iringa,0
27987,Mtwara,1
27988,Arusha,1
27989,Tanga,0
27990,Manyara,0
27991,Kagera,0
27992,Iringa,0
27993,Tabora,1
27994,Shinyanga,0
27995,Mbeya,1
27996,Ruvuma,1
27997,Tabora,1
27998,Arusha,0
27999,Kigoma,1
28000,Iringa,0
28001,Kigoma,1
28002,Mara,1
28003,Iringa,1
28004,Mbeya,0
28005,Tanga,0
28006,Lindi,1
28007,Tabora,1
28008,Tanga,1
28009,Arusha,0
28010,Tanga,0
28011,Tanga,0
28013,Pwani,1
28014,Pwani,0
28015,Arusha,0
28016,Dodoma,0
28017,Kilimanjaro,0
28018,Mara,1
28019,Singida,0
28020,Tanga,0
28021,Kilimanjaro,0
28022,Mtwara,0
28023,Ruvuma,0
28025,Pwani,0
28026,Mbeya,1
28027,Mwanza,0
28028,Kilimanjaro,0
28029,Mbeya,0
28030,Arusha,1
28031,Singida,1
28032,Mbeya,1
28033,Shinyanga,0
28034,Morogoro,1
28035,Pwani,0
28036,Iringa,1
28037,Tanga,1
28038,Pwani,1
28039,Kilimanjaro,0
28040,Dar es Salaam,0
28041,Kilimanjaro,0
28042,Morogoro,1
28043,Pwani,0
28044,Ruvuma,0
28045,Kagera,0
28046,Kigoma,1
28047,Kagera,0
28048,Kagera,1
28049,Morogoro,0
28050,Manyara,1
28051,Tanga,1
28052,Tanga,0
28053,Rukwa,0
28054,Kagera,0
28055,Kigoma,1
28056,Pwani,1
28057,Mbeya,0
28058,Kigoma,0
28059,Mara,1
28060,Morogoro,1
28061,Kilimanjaro,1
28062,Manyara,1
28063,Kilimanjaro,0
28064,Mwanza,0
28065,Dar es Salaam,0
28067,Kagera,0
28068,Mara,1
28069,Kilimanjaro,1
28070,Arusha,1
28071,Arusha,0
28072,Lindi,1
28073,Morogoro,1
28074,Morogoro,1
28075,Tanga,1
28076,Ruvuma,1
28077,Dodoma,1
28078,Pwani,0
28079,Mwanza,0
28080,Iringa,1
28081,Kilimanjaro,1
28082,Mwanza,1
28083,Morogoro,1
28084,Mbeya,1
28085,Iringa,0
28086,Mbeya,0
28087,Morogoro,0
28088,Kilimanjaro,0
28090,Shinyanga,0
28091,Morogoro,0
28092,Arusha,0
28093,Arusha,0
28094,Ruvuma,0
28095,Mtwara,1
28096,Kagera,0
28097,Morogoro,0
28098,Kilimanjaro,0
28099,Lindi,0
28100,Tanga,1
28101,Singida,1
28102,Kigoma,1
28103,Singida,1
28104,Kilimanjaro,0
28105,Mbeya,1
28107,Tanga,0
28108,Manyara,1
28109,Dodoma,0
28110,Pwani,0
28111,Kilimanjaro,0
28112,Pwani,0
28113,Mbeya,0
28114,Morogoro,0
28115,Dodoma,1
28116,Mbeya,0
28117,Manyara,0
28118,Tabora,1
28119,Dodoma,1
28120,Tanga,0
28121,Rukwa,1
28123,Dodoma,1
28124,Lindi,1
28125,Morogoro,0
28126,Kigoma,1
28127,Manyara,0
28128,Kilimanjaro,0
28129,Arusha,1
28130,Morogoro,0
28131,Tanga,0
28132,Mbeya,0
28133,Manyara,0
28134,Mara,1
28135,Iringa,1
28136,Pwani,1
28137,Singida,1
28138,Lindi,1
28139,Singida,0
28140,Morogoro,1
28141,Iringa,0
28142,Shinyanga,0
28143,Iringa,0
28144,Mara,1
28145,Mbeya,1
28146,Arusha,1
28147,Mbeya,0
28148,Kigoma,1
28149,Arusha,0
28150,Pwani,0
28151,Iringa,1
28152,Kilimanjaro,1
28153,Iringa,0
28154,Pwani,0
28155,Tabora,0
28156,Mtwara,1
28157,Kagera,1
28158,Morogoro,1
28159,Shinyanga,1
28160,Arusha,0
28161,Kigoma,0
28162,Tanga,0
28163,Kilimanjaro,0
28164,Arusha,0
28165,Tabora,0
28166,Dodoma,1
28167,Iringa,0
28168,Arusha,0
28169,Shinyanga,0
28170,Manyara,0
28171,Shinyanga,0
28172,Shinyanga,0
28173,Dodoma,0
28174,Kilimanjaro,0
28175,Kigoma,1
28176,Lindi,1
28177,Tanga,1
28178,Morogoro,0
28179,Mwanza,0
28180,Kilimanjaro,0
28181,Mbeya,1
28182,Kagera,0
28184,Mwanza,1
28185,Kagera,1
28186,Kilimanjaro,1
28187,Kilimanjaro,1
28188,Singida,1
28189,Kilimanjaro,0
28190,Arusha,0
28191,Kigoma,0
28192,Kigoma,0
28193,Rukwa,0
28194,Morogoro,1
28195,Arusha,1
28196,Iringa,0
28197,Mbeya,1
28198,Ruvuma,1
28199,Iringa,0
28200,Mtwara,1
28201,Kigoma,0
28202,Shinyanga,0
28203,Singida,0
28204,Rukwa,1
28205,Ruvuma,1
28206,Shinyanga,0
28207,Arusha,0
28208,Dodoma,1
28209,Dodoma,0
28210,Rukwa,1
28211,Mwanza,0
28212,Arusha,0
28213,Rukwa,1
28214,Rukwa,1
28215,Tabora,1
28216,Kilimanjaro,0
28217,Manyara,0
28218,Mara,1
28219,Singida,1
28220,Morogoro,0
28221,Morogoro,1
28222,Shinyanga,0
28223,Kagera,0
28224,Rukwa,1
28225,Ruvuma,0
28226,Iringa,0
28227,Arusha,0
28228,Mtwara,1
28229,Pwani,0
28230,Mara,1
28231,Singida,1
28232,Tanga,1
28233,Arusha,1
28234,Arusha,0
28235,Mbeya,1
28236,Manyara,0
28237,Mtwara,1
28240,Tabora,1
28241,Ruvuma,0
28242,Dodoma,0
28243,Singida,1
28244,Manyara,1
28245,Shinyanga,0
28246,Morogoro,0
28247,Shinyanga,1
28248,Kagera,1
28249,Shinyanga,0
28250,Arusha,1
28251,Kagera,1
28252,Ruvuma,1
28253,Kilimanjaro,1
28254,Tabora,1
28255,Lindi,0
28256,Dodoma,1
28257,Kagera,0
28258,Kilimanjaro,0
28259,Kagera,0
28260,Dodoma,0
28261,Iringa,0
28262,Iringa,0
28263,Iringa,0
28264,Morogoro,0
28265,Tanga,1
28266,Morogoro,0
28267,Mbeya,0
28268,Arusha,0
28269,Mwanza,1
28270,Pwani,1
28271,Dodoma,0
28272,Kilimanjaro,0
28273,Arusha,0
28274,Lindi,1
28275,Dodoma,1
28276,Lindi,1
28277,Tanga,0
28278,Arusha,0
28279,Iringa,1
28280,Iringa,1
28281,Arusha,1
28282,Shinyanga,1
28283,Tanga,1
28284,Kigoma,1
28286,Lindi,0
28287,Kilimanjaro,1
28288,Arusha,0
28289,Mbeya,0
28290,Kilimanjaro,0
28291,Dodoma,1
28292,Kigoma,1
28293,Tanga,1
28294,Tanga,1
28295,Shinyanga,1
28296,Mbeya,1
28297,Rukwa,0
28298,Mbeya,0
28300,Mbeya,0
28301,Mtwara,0
28302,Mwanza,1
28303,Lindi,0
28305,Mara,1
28306,Shinyanga,0
28307,Arusha,1
28308,Arusha,0
28309,Mwanza,0
28310,Mwanza,0
28311,Lindi,1
28312,Rukwa,1
28313,Morogoro,1
28314,Pwani,0
28315,Mbeya,1
28316,Kagera,0
28317,Shinyanga,0
28318,Mara,0
28319,Ruvuma,1
28320,Kagera,0
28321,Morogoro,1
28322,Dodoma,1
28323,Iringa,0
28324,Pwani,1
28325,Mtwara,1
28326,Kigoma,1
28327,Tanga,0
28328,Singida,0
28329,Mbeya,1
28330,Kigoma,1
28331,Dar es Salaam,0
28332,Kigoma,1
28333,Dodoma,1
28334,Shinyanga,1
28335,Arusha,1
28336,Mtwara,0
28337,Kilimanjaro,0
28338,Mara,1
28339,Rukwa,1
28340,Tabora,1
28341,Mwanza,1
28342,Morogoro,1
28343,Manyara,0
28345,Kagera,0
28346,Arusha,0
28348,Morogoro,0
28350,Morogoro,1
28351,Pwani,0
28352,Shinyanga,0
28353,Mwanza,0
28354,Dodoma,0
28355,Pwani,0
28357,Arusha,1
28358,Manyara,1
28359,Kilimanjaro,1
28360,Mbeya,1
28361,Morogoro,1
28362,Kilimanjaro,0
28363,Iringa,1
28364,Mtwara,0
28365,Tanga,0
28366,Arusha,0
28367,Mbeya,1
28368,Iringa,1
28369,Shinyanga,0
28370,Arusha,1
28371,Mwanza,1
28372,Mbeya,1
28373,Mwanza,0
28374,Kagera,0
28375,Ruvuma,0
28376,Kilimanjaro,0
28377,Dar es Salaam,0
28378,Morogoro,0
28379,Rukwa,0
28380,Morogoro,0
28381,Tanga,0
28382,Lindi,0
28383,Singida,1
28384,Singida,1
28385,Pwani,0
28386,Mtwara,0
28387,Morogoro,1
28388,Singida,1
28390,Pwani,1
28391,Arusha,0
28392,Mbeya,0
28393,Mtwara,1
28394,Kagera,1
28395,Iringa,1
28396,Kigoma,0
28397,Kigoma,0
28398,Mara,1
28399,Singida,1
28400,Kigoma,1
28401,Mwanza,0
28402,Tanga,0
28403,Mbeya,1
28404,Mbeya,0
28405,Mwanza,1
28406,Kilimanjaro,0
28407,Kagera,1
28408,Dodoma,1
28409,Morogoro,1
28410,Iringa,0
28411,Mwanza,0
28412,Morogoro,0
28413,Rukwa,0
28414,Iringa,0
28415,Lindi,0
28416,Iringa,0
28417,Kagera,0
28418,Mara,1
28420,Morogoro,0
28421,Ruvuma,0
28422,Pwani,1
28423,Dodoma,1
28424,Iringa,0
28425,Singida,1
28426,Pwani,0
28427,Kilimanjaro,1
28428,Pwani,0
28429,Tabora,0
28430,Manyara,0
28431,Iringa,0
28432,Iringa,0
28433,Iringa,0
28434,Shinyanga,0
28435,Kilimanjaro,0
28436,Kagera,0
28437,Iringa,0
28438,Lindi,1
28439,Rukwa,1
28440,Shinyanga,0
28441,Morogoro,0
28442,Tabora,1
28443,Singida,0
28444,Dar es Salaam,0
28445,Arusha,0
28446,Mtwara,1
28447,Kagera,1
28448,Mbeya,0
28449,Singida,0
28450,Morogoro,1
28451,Iringa,1
28452,Lindi,0
28453,Tanga,0
28454,Mtwara,1
28455,Iringa,1
28456,Tabora,1
28457,Kilimanjaro,1
28458,Morogoro,1
28459,Arusha,0
28460,Mbeya,1
28461,Iringa,0
28462,Pwani,0
28464,Kilimanjaro,1
28465,Pwani,0
28466,Kigoma,0
28467,Shinyanga,1
28468,Mbeya,0
28469,Lindi,1
28470,Tanga,1
28471,Rukwa,1
28472,Mtwara,0
28473,Iringa,0
28474,Kigoma,1
28475,Shinyanga,0
28476,Arusha,1
28477,Kilimanjaro,0
28478,Kagera,1
28479,Morogoro,0
28480,Mtwara,1
28481,Tabora,0
28482,Dodoma,1
28483,Shinyanga,0
28484,Mbeya,1
28485,Arusha,0
28486,Dodoma,0
28487,Tanga,1
28488,Shinyanga,0
28489,Morogoro,0
28490,Mbeya,0
28491,Dar es Salaam,1
28492,Mbeya,0
28493,Mbeya,0
28494,Dodoma,1
28495,Morogoro,1
28496,Shinyanga,1
28498,Iringa,1
28499,Manyara,1
28500,Iringa,0
28501,Kagera,1
28502,Kagera,1
28503,Iringa,1
28504,Kagera,0
28505,Dodoma,1
28506,Dodoma,0
28507,Mbeya,1
28508,Kagera,0
28509,Iringa,0
28510,Mbeya,0
28511,Iringa,0
28512,Mbeya,0
28513,Mara,0
28514,Iringa,0
28515,Pwani,1
28516,Kagera,1
28517,Kilimanjaro,1
28519,Lindi,0
28520,Morogoro,1
28521,Kilimanjaro,1
28522,Kilimanjaro,0
28523,Singida,1
28524,Singida,1
28525,Kagera,0
28526,Mbeya,1
28527,Iringa,0
28528,Ruvuma,1
28529,Kigoma,0
28530,Iringa,0
28531,Shinyanga,1
28532,Singida,0
28533,Pwani,0
28534,Kilimanjaro,0
28535,Mwanza,0
28536,Rukwa,0
28537,Kigoma,1
28538,Kagera,1
28539,Mbeya,0
28540,Kilimanjaro,0
28541,Dodoma,1
28542,Tabora,0
28543,Kigoma,0
28544,Pwani,0
28545,Morogoro,0
28546,Morogoro,1
28547,Iringa,0
28548,Dodoma,1
28549,Iringa,0
28550,Rukwa,1
28551,Iringa,0
28552,Mbeya,1
28553,Mbeya,0
28554,Rukwa,0
28555,Tabora,1
28556,Mwanza,1
28557,Mbeya,0
28558,Mbeya,0
28559,Morogoro,0
28560,Rukwa,1
28561,Arusha,1
28562,Iringa,0
28563,Kagera,1
28564,Arusha,0
28565,Kigoma,1
28566,Arusha,0
28567,Lindi,1
28568,Singida,0
28569,Manyara,0
28570,Kilimanjaro,1
28571,Pwani,0
28572,Mwanza,1
28573,Ruvuma,1
28574,Mtwara,1
28575,Mbeya,0
28576,Tanga,1
28577,Shinyanga,0
28578,Mbeya,0
28579,Mara,0
28580,Ruvuma,0
28581,Arusha,1
28582,Morogoro,0
28583,Iringa,0
28584,Mwanza,0
28585,Mbeya,0
28586,Shinyanga,1
28588,Kilimanjaro,0
28589,Lindi,0
28590,Mtwara,0
28591,Singida,0
28592,Mara,1
28593,Shinyanga,0
28594,Morogoro,0
28595,Dar es Salaam,1
28596,Shinyanga,0
28597,Kagera,0
28598,Iringa,0
28599,Dar es Salaam,0
28600,Kilimanjaro,1
28601,Lindi,1
28602,Morogoro,0
28603,Mtwara,1
28604,Kilimanjaro,0
28605,Morogoro,0
28606,Pwani,1
28607,Arusha,1
28608,Iringa,0
28609,Kigoma,0
28610,Kilimanjaro,0
28611,Kigoma,0
28612,Lindi,1
28613,Rukwa,0
28614,Kigoma,0
28615,Mbeya,1
28616,Dar es Salaam,0
28617,Iringa,0
28618,Kagera,1
28619,Mara,0
28620,Mtwara,1
28621,Shinyanga,0
28622,Ruvuma,0
28623,Ruvuma,1
28624,Dodoma,1
28625,Kigoma,0
28626,Kagera,1
28627,Manyara,1
28628,Pwani,1
28630,Kilimanjaro,1
28631,Dar es Salaam,0
28632,Singida,1
28633,Morogoro,0
28634,Lindi,1
28635,Iringa,0
28636,Tanga,0
28637,Mbeya,0
28638,Dodoma,0
28640,Pwani,1
28641,Kigoma,0
28642,Dodoma,0
28644,Shinyanga,0
28645,Kagera,1
28646,Kigoma,1
28647,Pwani,0
28648,Tanga,1
28649,Arusha,1
28650,Iringa,0
28651,Pwani,1
28652,Iringa,0
28653,Morogoro,0
28654,Dodoma,1
28655,Morogoro,0
28656,Rukwa,1
28657,Mtwara,1
28658,Ruvuma,0
28659,Singida,0
28660,Kilimanjaro,0
28661,Mtwara,1
28662,Kagera,1
28663,Morogoro,0
28664,Mtwara,1
28665,Shinyanga,1
28666,Singida,0
28667,Kilimanjaro,1
28668,Tabora,1
28669,Kagera,1
28670,Kagera,1
28671,Morogoro,0
28672,Shinyanga,1
28673,Kagera,0
28674,Singida,1
28675,Singida,1
28676,Mtwara,1
28677,Kigoma,0
28678,Tabora,1
28679,Kilimanjaro,0
28680,Dar es Salaam,0
28681,Kagera,0
28682,Dar es Salaam,1
28683,Ruvuma,0
28684,Mtwara,0
28685,Kigoma,0
28686,Kilimanjaro,0
28687,Morogoro,1
28688,Rukwa,0
28689,Singida,0
28690,Mbeya,0
28691,Tabora,1
28692,Mtwara,1
28693,Iringa,0
28694,Mara,0
28695,Tabora,0
28696,Arusha,0
28697,Shinyanga,1
28698,Shinyanga,1
28699,Pwani,0
28700,Singida,1
28701,Morogoro,0
28702,Iringa,0
28703,Shinyanga,0
28704,Shinyanga,0
28705,Tabora,0
28706,Shinyanga,1
28707,Mara,0
28708,Lindi,0
28709,Kigoma,1
28710,Tabora,0
28711,Mbeya,0
28712,Mbeya,0
28713,Singida,0
28714,Ruvuma,0
28715,Kigoma,0
28716,Kigoma,0
28717,Mbeya,1
28718,Kagera,1
28719,Kilimanjaro,1
28720,Arusha,1
28721,Mara,1
28722,Ruvuma,1
28723,Rukwa,0
28724,Mtwara,0
28725,Ruvuma,1
28726,Shinyanga,0
28727,Shinyanga,1
28728,Morogoro,1
28729,Iringa,0
28730,Shinyanga,0
28731,Lindi,1
28732,Mbeya,0
28733,Arusha,0
28734,Mara,1
28735,Kagera,1
28736,Mbeya,0
28737,Kilimanjaro,1
28738,Mwanza,1
28739,Shinyanga,0
28740,Arusha,0
28741,Mbeya,1
28743,Manyara,0
28744,Pwani,0
28746,Kilimanjaro,0
28747,Tabora,0
28748,Mtwara,1
28749,Shinyanga,0
28750,Ruvuma,1
28751,Iringa,0
28752,Kagera,0
28753,Kagera,0
28754,Pwani,1
28755,Kagera,0
28756,Kigoma,1
28757,Iringa,0
28758,Mbeya,1
28759,Manyara,1
28761,Mara,0
28762,Kigoma,0
28763,Pwani,1
28765,Morogoro,1
28767,Tanga,0
28768,Iringa,0
28769,Iringa,0
28770,Tanga,1
28771,Mwanza,1
28772,Lindi,0
28773,Kagera,1
28774,Morogoro,0
28775,Mtwara,1
28776,Pwani,0
28777,Manyara,0
28778,Dar es Salaam,1
28779,Rukwa,1
28780,Shinyanga,0
28781,Rukwa,1
28782,Tabora,1
28783,Mbeya,0
28784,Manyara,0
28785,Mbeya,0
28786,Kilimanjaro,0
28787,Kagera,0
28788,Morogoro,0
28789,Mtwara,1
28790,Morogoro,0
28791,Rukwa,1
28792,Mbeya,0
28793,Tabora,0
28794,Mtwara,1
28795,Morogoro,0
28796,Dodoma,1
28797,Morogoro,0
28798,Tanga,0
28799,Lindi,1
28800,Singida,1
28801,Mwanza,1
28802,Kigoma,1
28803,Rukwa,1
28804,Shinyanga,0
28805,Pwani,1
28806,Mara,1
28807,Mwanza,0
28808,Mbeya,1
28809,Tabora,1
28810,Morogoro,0
28811,Iringa,0
28812,Arusha,1
28813,Mara,1
28814,Mbeya,1
28815,Morogoro,0
28816,Shinyanga,0
28817,Mbeya,0
28818,Mwanza,1
28819,Shinyanga,0
28820,Kilimanjaro,0
28821,Arusha,1
28822,Iringa,0
28823,Shinyanga,0
28825,Kilimanjaro,0
28826,Kigoma,0
28827,Shinyanga,0
28828,Morogoro,1
28829,Shinyanga,1
28830,Kagera,1
28831,Mbeya,1
28832,Manyara,1
28833,Mbeya,0
28834,Kagera,0
28835,Iringa,0
28836,Shinyanga,1
28837,Kigoma,0
28838,Mbeya,1
28839,Pwani,1
28840,Morogoro,0
28841,Iringa,0
28842,Shinyanga,1
28843,Ruvuma,0
28844,Iringa,0
28845,Singida,0
28846,Ruvuma,0
28847,Lindi,0
28848,Lindi,1
28849,Pwani,1
28850,Iringa,0
28851,Morogoro,1
28852,Kagera,0
28853,Kilimanjaro,0
28854,Singida,1
28855,Mwanza,1
28856,Rukwa,0
28857,Mtwara,1
28858,Arusha,0
28859,Iringa,0
28860,Shinyanga,0
28861,Dodoma,1
28862,Ruvuma,0
28863,Pwani,0
28864,Mbeya,1
28865,Iringa,1
28866,Iringa,0
28867,Shinyanga,0
28868,Morogoro,0
28869,Arusha,0
28870,Mwanza,1
28871,Mara,0
28872,Mtwara,1
28873,Singida,0
28874,Lindi,1
28875,Kagera,1
28876,Kagera,0
28878,Mwanza,1
28879,Mbeya,1
28881,Pwani,1
28882,Dodoma,0
28883,Arusha,0
28884,Mbeya,1
28885,Kilimanjaro,1
28886,Tabora,1
28887,Mtwara,1
28888,Tabora,1
28889,Rukwa,0
28890,Arusha,1
28891,Iringa,1
28892,Kilimanjaro,1
28893,Mwanza,0
28894,Shinyanga,1
28895,Lindi,0
28896,Dodoma,0
28897,Mwanza,1
28898,Pwani,1
28899,Tabora,0
28900,Mara,1
28901,Iringa,0
28902,Kigoma,0
28903,Ruvuma,1
28904,Tanga,0
28905,Iringa,0
28906,Pwani,0
28907,Iringa,0
28908,Dar es Salaam,0
28909,Kigoma,1
28910,Ruvuma,1
28911,Mwanza,0
28912,Mbeya,1
28913,Morogoro,1
28914,Mtwara,0
28915,Tabora,1
28916,Iringa,0
28917,Ruvuma,0
28918,Tabora,0
28919,Pwani,1
28920,Singida,1
28921,Singida,0
28922,Kilimanjaro,0
28923,Pwani,0
28924,Mwanza,1
28925,Singida,1
28926,Kigoma,1
28927,Tanga,1
28928,Tanga,0
28929,Ruvuma,0
28930,Mbeya,1
28931,Morogoro,0
28932,Kagera,1
28933,Mara,1
28934,Lindi,1
28935,Mtwara,1
28936,Kagera,1
28937,Morogoro,1
28938,Kagera,0
28939,Manyara,1
28940,Pwani,1
28941,Singida,1
28942,Lindi,1
28943,Mara,1
28944,Mbeya,0
28945,Pwani,0
28946,Arusha,0
28947,Shinyanga,1
28948,Manyara,0
28949,Pwani,1
28950,Arusha,0
28951,Mbeya,1
28952,Iringa,0
28953,Pwani,0
28954,Rukwa,1
28956,Dodoma,0
28957,Kigoma,1
28958,Tabora,1
28959,Tabora,0
28960,Kilimanjaro,1
28961,Mara,0
28962,Iringa,0
28963,Mwanza,0
28964,Tabora,1
28965,Iringa,0
28966,Kilimanjaro,1
28967,Pwani,0
28968,Kagera,0
28969,Kagera,1
28970,Shinyanga,0
28971,Kilimanjaro,0
28972,Kilimanjaro,0
28973,Rukwa,1
28974,Kigoma,0
28975,Kagera,1
28976,Shinyanga,1
28977,Mtwara,0
28978,Dar es Salaam,1
28979,Shinyanga,0
28980,Rukwa,0
28981,Kilimanjaro,0
28982,Kigoma,0
28983,Dodoma,1
28984,Iringa,0
28985,Morogoro,0
28986,Dodoma,1
28987,Singida,0
28988,Kilimanjaro,0
28989,Arusha,0
28990,Arusha,0
28991,Singida,1
28992,Pwani,1
28993,Shinyanga,1
28994,Tabora,1
28995,Dar es Salaam,1
28996,Kagera,1
28997,Kilimanjaro,1
28998,Pwani,1
28999,Mbeya,1
29000,Kagera,1
29001,Iringa,1
29002,Singida,1
29003,Tabora,1
29004,Morogoro,0
29005,Manyara,0
29006,Arusha,1
29007,Mwanza,0
29008,Mwanza,1
29009,Dar es Salaam,0
29010,Tabora,1
29011,Tanga,1
29012,Mara,1
29013,Mbeya,1
29015,Pwani,0
29016,Dodoma,1
29017,Arusha,0
29018,Kagera,0
29019,Mbeya,0
29020,Iringa,1
29021,Mtwara,1
29022,Morogoro,1
29023,Kigoma,1
29024,Kilimanjaro,0
29025,Mwanza,0
29026,Mwanza,1
29027,Arusha,0
29028,Arusha,0
29029,Kigoma,1
29030,Ruvuma,1
29031,Shinyanga,1
29032,Iringa,0
29033,Kagera,1
29034,Rukwa,1
29035,Mbeya,1
29036,Pwani,1
29037,Kilimanjaro,1
29038,Mbeya,0
29039,Morogoro,0
29040,Dodoma,1
29041,Iringa,0
29042,Arusha,1
29043,Kagera,1
29045,Iringa,1
29046,Dodoma,1
29047,Kagera,0
29048,Pwani,0
29049,Dodoma,0
29051,Ruvuma,1
29052,Ruvuma,0
29053,Morogoro,0
29054,Mwanza,0
29055,Iringa,0
29056,Iringa,1
29057,Kigoma,0
29058,Kilimanjaro,0
29059,Iringa,0
29060,Rukwa,1
29061,Iringa,0
29062,Arusha,1
29063,Kagera,1
29064,Ruvuma,1
29065,Singida,0
29066,Pwani,0
29067,Lindi,0
29068,Mbeya,0
29069,Iringa,0
29070,Singida,1
29071,Singida,0
29072,Mwanza,0
29073,Mwanza,0
29074,Arusha,1
29075,Dodoma,1
29076,Kagera,1
29077,Iringa,0
29078,Mbeya,0
29079,Mwanza,0
29080,Manyara,0
29081,Mbeya,0
29082,Singida,1
29083,Mwanza,1
29084,Morogoro,0
29085,Lindi,0
29086,Shinyanga,1
29087,Morogoro,0
29088,Iringa,0
29089,Pwani,0
29090,Singida,0
29091,Mbeya,1
29092,Arusha,0
29093,Mtwara,0
29094,Shinyanga,0
29095,Pwani,1
29096,Iringa,0
29097,Ruvuma,0
29098,Arusha,0
29099,Morogoro,0
29100,Arusha,0
29101,Manyara,0
29102,Mbeya,0
29103,Kilimanjaro,1
29104,Dodoma,0
29105,Ruvuma,1
29106,Manyara,0
29107,Arusha,1
29108,Manyara,0
29109,Kagera,1
29110,Rukwa,1
29111,Iringa,1
29112,Mbeya,1
29113,Dar es Salaam,1
29114,Kilimanjaro,0
29115,Tanga,1
29116,Mbeya,0
29117,Ruvuma,0
29118,Ruvuma,1
29119,Kigoma,0
29120,Manyara,0
29121,Singida,0
29122,Shinyanga,1
29123,Kilimanjaro,0
29124,Singida,1
29125,Mbeya,0
29126,Morogoro,1
29127,Dar es Salaam,1
29128,Arusha,1
29129,Singida,1
29130,Tanga,0
29131,Tabora,1
29132,Mara,1
29133,Iringa,0
29134,Mwanza,0
29135,Singida,1
29136,Tabora,0
29137,Mwanza,0
29138,Morogoro,0
29139,Mbeya,0
29140,Iringa,0
29141,Mwanza,0
29142,Kigoma,0
29143,Arusha,0
29144,Mbeya,1
29145,Iringa,1
29146,Arusha,1
29147,Rukwa,0
29148,Morogoro,0
29149,Mbeya,1
29150,Iringa,0
29151,Tabora,1
29152,Dodoma,0
29153,Mtwara,1
29154,Singida,0
29155,Mbeya,1
29156,Kagera,0
29158,Kilimanjaro,0
29159,Arusha,0
29160,Ruvuma,0
29161,Kilimanjaro,1
29162,Arusha,0
29163,Kilimanjaro,0
29164,Mtwara,1
29165,Kagera,1
29166,Tanga,0
29167,Kagera,0
29168,Kagera,0
29169,Kilimanjaro,0
29170,Kilimanjaro,1
29171,Dodoma,1
29172,Mbeya,0
29174,Tanga,0
29175,Manyara,0
29176,Shinyanga,0
29177,Pwani,0
29178,Ruvuma,1
29179,Shinyanga,0
29180,Ruvuma,0
29181,Manyara,0
29182,Kagera,0
29183,Iringa,1
29184,Kilimanjaro,1
29185,Ruvuma,0
29186,Kilimanjaro,0
29187,Shinyanga,1
29188,Shinyanga,0
29189,Mwanza,1
29190,Iringa,1
29191,Iringa,0
29192,Ruvuma,1
